"gene","contig","start","stop","strand","family","nb_copy_in_genome","partition","persistent_neighbors","shell_neighbors","cloud_neighbors","RGP","Spot","Module","Source_File"
"GEGEGB_21030","contig_1",4117396,4118391,"+","AJBGEP_18655",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21035","contig_1",4118530,4119063,"+","AJBGEP_18650",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21040","contig_1",4119060,4120400,"+","BEJGEH_17890",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21050","contig_1",4120823,4121929,"+","AJBGEP_18640",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21055","contig_1",4122305,4124491,"+","AJBGEP_18635",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21060","contig_1",4124488,4126452,"+","AJBGEP_18630",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21065","contig_1",4126467,4127762,"+","AJBGEP_18625",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21070","contig_1",4127762,4129195,"+","AJBGEP_18620",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21075","contig_1",4129215,4131662,"+","AJBGEP_18615",1,"persistent",3,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21080","contig_1",4131754,4133262,"-","AJBGEP_18575",1,"persistent",3,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21085","contig_1",4133461,4133787,"+","AJBGEP_18570",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21090","contig_1",4133863,4134693,"+","AJBGEP_18565",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21095","contig_1",4134786,4135544,"+","AJBGEP_18560",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21100","contig_1",4135618,4138323,"-","HFCAGB_18770",1,"persistent",2,0,2,"","","","GCF_000007545.1.tsv"
"GEGEGB_21105","contig_1",4138917,4141310,"+","AJBGEP_18500",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21110","contig_1",4141320,4143401,"+","AJBGEP_18495",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21115","contig_1",4143520,4144836,"-","AJBGEP_18490",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21120","contig_1",4145213,4145788,"-","AJBGEP_18485",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21125","contig_1",4145847,4146530,"-","AJBGEP_18480",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21130","contig_1",4146568,4147338,"+","AJBGEP_18475",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21135","contig_1",4147374,4148300,"-","HFCAGB_18735",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21140","contig_1",4148535,4148771,"-","AJBGEP_18465",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21145","contig_1",4148784,4151102,"-","AJBGEP_18460",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21150","contig_1",4151121,4151348,"-","AJBGEP_18455",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21155","contig_1",4151785,4154115,"-","IKCLMC_14440",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21160","contig_1",4154214,4154687,"-","AJBGEP_18445",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21165","contig_1",4154913,4155632,"+","AJBGEP_18440",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21170","contig_1",4155629,4156981,"+","AJBGEP_18435",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21175","contig_1",4157056,4158675,"-","AJBGEP_18430",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21180","contig_1",4159055,4160764,"+","AJBGEP_18425",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21185","contig_1",4160875,4161753,"-","AJBGEP_18420",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21190","contig_1",4161778,4162179,"-","AJBGEP_18415",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21195","contig_1",4162190,4162858,"-","AJBGEP_18410",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21200","contig_1",4162923,4165055,"-","AJBGEP_18405",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21205","contig_1",4165378,4165941,"+","AJBGEP_18400",1,"persistent",2,1,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21210","contig_1",4166037,4168589,"-","AJBGEP_18395",1,"persistent",2,1,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21215","contig_1",4168710,4169489,"+","HFCAGB_18655",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21220","contig_1",4169489,4170028,"+","AJBGEP_18385",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21225","contig_1",4170012,4170485,"+","AJBGEP_18380",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21230","contig_1",4170475,4170876,"+","AJBGEP_18375",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21235","contig_1",4170827,4172029,"+","LNHIMF_17710",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21240","contig_1",4172494,4173015,"+","AJBGEP_18365",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21245","contig_1",4173072,4174160,"+","AJBGEP_18360",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21250","contig_1",4174258,4175535,"+","AJBGEP_18355",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21255","contig_1",4175716,4176552,"+","AJBGEP_18350",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21260","contig_1",4176570,4177247,"+","AJBGEP_18345",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21265","contig_1",4177240,4177998,"+","HFCAGB_18605",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21270","contig_1",4177991,4178995,"+","AJBGEP_18335",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21275","contig_1",4179139,4179309,"-","AJBGEP_18330",1,"persistent",1,0,4,"","","","GCF_000007545.1.tsv"
"GEGEGB_21295","contig_1",4185438,4186811,"-","BEJGEH_17540",1,"persistent",1,1,4,"","","","GCF_000007545.1.tsv"
"GEGEGB_21300","contig_1",4186823,4187632,"-","AJBGEP_18300",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21305","contig_1",4187814,4188140,"-","AJBGEP_18295",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21310","contig_1",4188137,4190680,"-","AJBGEP_18290",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21315","contig_1",4190997,4192178,"-","AJBGEP_18285",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21320","contig_1",4192455,4193027,"+","AJBGEP_18280",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21325","contig_1",4193031,4193303,"+","AJBGEP_18275",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21330","contig_1",4193293,4193895,"+","AJBGEP_18270",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21335","contig_1",4193927,4194490,"+","AJBGEP_18265",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21340","contig_1",4194576,4195793,"+","HFCAGB_18530",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21345","contig_1",4195836,4197425,"-","AJBGEP_18255",2,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21350","contig_1",4197462,4197923,"-","AJBGEP_18255",2,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21355","contig_1",4197972,4198604,"-","AJBGEP_18250",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21360","contig_1",4198912,4199316,"+","AJBGEP_18245",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21365","contig_1",4199412,4200281,"-","AJBGEP_18240",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21370","contig_1",4200333,4200551,"-","AJBGEP_18235",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21375","contig_1",4200548,4201249,"-","AJBGEP_18230",2,"persistent",3,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21380","contig_1",4201230,4201490,"-","AJBGEP_18230",2,"persistent",3,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21395","contig_1",4202412,4204319,"-","AJBGEP_18215",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21400","contig_1",4204585,4205136,"+","AJBGEP_18210",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21405","contig_1",4205136,4206941,"+","AJBGEP_18205",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21410","contig_1",4206951,4207151,"+","AJBGEP_18200",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21415","contig_1",4207246,4207836,"+","AJBGEP_18195",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21420","contig_1",4208023,4208241,"-","AJBGEP_18190",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21425","contig_1",4208461,4209279,"+","AJBGEP_18185",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21430","contig_1",4209556,4210278,"+","AJBGEP_18180",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21435","contig_1",4210278,4210664,"+","AJBGEP_18175",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21440","contig_1",4210664,4211020,"+","AJBGEP_18170",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21445","contig_1",4211028,4211315,"+","AJBGEP_18165",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21450","contig_1",4211441,4211815,"+","AJBGEP_18160",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21455","contig_1",4211911,4212381,"+","AJBGEP_18155",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21460","contig_1",4212478,4214592,"+","AJBGEP_18150",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21470","contig_1",4216033,4216227,"+","AJBGEP_18140",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21475","contig_1",4216300,4216776,"+","AJBGEP_18135",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21480","contig_1",4216773,4217240,"-","AJBGEP_18130",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21485","contig_1",4217620,4217931,"+","AJBGEP_18125",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21490","contig_1",4217964,4218593,"+","AJBGEP_18120",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21495","contig_1",4218604,4219209,"+","AJBGEP_18115",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21500","contig_1",4219206,4219508,"+","AJBGEP_18110",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21520","contig_1",4221007,4221708,"+","AJBGEP_18090",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21525","contig_1",4221721,4222131,"+","AJBGEP_18085",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21530","contig_1",4222131,4222322,"+","AJBGEP_18080",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21535","contig_1",4222322,4222576,"+","AJBGEP_18075",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21540","contig_1",4222740,4223111,"+","AJBGEP_18070",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21545","contig_1",4223122,4223436,"+","AJBGEP_18065",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21550","contig_1",4223451,4223990,"+","AJBGEP_18060",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21555","contig_1",4224005,4224310,"+","AJBGEP_18055",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21560","contig_1",4224344,4224736,"+","AJBGEP_18050",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21565","contig_1",4224749,4225282,"+","AJBGEP_18045",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21570","contig_1",4225292,4225645,"+","AJBGEP_18040",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21575","contig_1",4225660,4226163,"+","AJBGEP_18035",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21580","contig_1",4226167,4226346,"+","AJBGEP_18030",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21585","contig_1",4226350,4226784,"+","AJBGEP_18025",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21590","contig_1",4226792,4228123,"+","AJBGEP_18020",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21595","contig_1",4228155,4228271,"+","AJBGEP_18015",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21600","contig_1",4228418,4228774,"+","AJBGEP_18010",1,"persistent",1,0,2,"","","","GCF_000007545.1.tsv"
"GEGEGB_21610","contig_1",4229214,4229834,"+","AJBGEP_18000",1,"persistent",1,0,2,"","","","GCF_000007545.1.tsv"
"GEGEGB_21615","contig_1",4229860,4230849,"+","AJBGEP_17995",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21620","contig_1",4230890,4231273,"+","AJBGEP_17990",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21625","contig_1",4231380,4231748,"+","AJBGEP_17985",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21630","contig_1",4231759,4232184,"+","AJBGEP_17980",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21635","contig_1",4232243,4232512,"+","HFCAGB_18250",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21640","contig_1",4232448,4232861,"-","AJBGEP_17970",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21645","contig_1",4233003,4234379,"-","AJBGEP_17965",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21650","contig_1",4234401,4235690,"-","AJBGEP_17960",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21655","contig_1",4235742,4236689,"-","AJBGEP_17955",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21660","contig_1",4236705,4237214,"-","AJBGEP_17950",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21665","contig_1",4237346,4238470,"+","AJBGEP_17945",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21670","contig_1",4238442,4238915,"+","AJBGEP_17940",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21675","contig_1",4238942,4239484,"+","AJBGEP_17935",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21680","contig_1",4239525,4240061,"+","HFCAGB_18205",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21685","contig_1",4240063,4240884,"+","HFCAGB_18200",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21690","contig_1",4240881,4241138,"+","AJBGEP_17920",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21695","contig_1",4241114,4241668,"-","HFCAGB_18190",1,"persistent",3,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21725","contig_1",4247595,4248032,"-","AJBGEP_21970",1,"persistent",3,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21730","contig_1",4248189,4249118,"+","AJBGEP_21975",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21735","contig_1",4249387,4250988,"+","AJBGEP_21980",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21740","contig_1",4251020,4252324,"+","AJBGEP_21985",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21745","contig_1",4252425,4254206,"+","AJBGEP_21990",1,"persistent",3,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21750","contig_1",4254251,4255075,"-","AJBGEP_22000",1,"persistent",3,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21755","contig_1",4255379,4259062,"+","AJBGEP_22005",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21760","contig_1",4259319,4260950,"+","AJBGEP_22010",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21765","contig_1",4261040,4261729,"-","AJBGEP_22015",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21770","contig_1",4261937,4262476,"+","AJBGEP_22020",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21775","contig_1",4262523,4263392,"+","AJBGEP_22025",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21780","contig_1",4263389,4263661,"-","AJBGEP_22030",1,"persistent",1,0,2,"","","","GCF_000007545.1.tsv"
"GEGEGB_21805","contig_1",4268198,4269547,"-","AJBGEP_22155",1,"persistent",1,1,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21810","contig_1",4269936,4271585,"+","AJBGEP_22160",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21820","contig_1",4272026,4272271,"+","AJBGEP_22170",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21825","contig_1",4272335,4272973,"+","HFCAGB_22325",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21830","contig_1",4272970,4273704,"+","GEGEGB_21830",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21835","contig_1",4273704,4275800,"+","AJBGEP_22185",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21840","contig_1",4275943,4276353,"+","AJBGEP_22190",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21845","contig_1",4276519,4277409,"-","AJBGEP_22195",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21850","contig_1",4277424,4278968,"-","AJBGEP_22200",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21855","contig_1",4279100,4280290,"-","AJBGEP_22205",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21860","contig_1",4280652,4281761,"+","AJBGEP_22210",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21865","contig_1",4281851,4283209,"+","AJBGEP_22215",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21870","contig_1",4283373,4284290,"+","AJBGEP_22220",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21875","contig_1",4284471,4284968,"+","AJBGEP_22225",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21880","contig_1",4284982,4285854,"+","AJBGEP_22230",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21885","contig_1",4285953,4288373,"-","HFCAGB_22385",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21890","contig_1",4288544,4288912,"+","AJBGEP_22240",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21895","contig_1",4289021,4289629,"+","AJBGEP_22245",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21900","contig_1",4289808,4291133,"+","AJBGEP_22250",1,"persistent",3,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21910","contig_1",4291262,4291474,"+","AJBGEP_22260",1,"persistent",3,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21915","contig_1",4291574,4292089,"-","AJBGEP_22265",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21920","contig_1",4292336,4293646,"+","HFCAGB_22420",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21925","contig_1",4293734,4294732,"+","AJBGEP_22275",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_21930","contig_1",4294900,4295142,"+","AJBGEP_22280",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21935","contig_1",4295317,4296300,"-","AJBGEP_22285",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21940","contig_1",4296365,4297780,"+","AJBGEP_22290",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21945","contig_1",4297812,4298891,"+","AJBGEP_22295",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21950","contig_1",4299077,4300270,"+","HFCAGB_22450",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21955","contig_1",4300457,4301170,"+","AJBGEP_22305",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21960","contig_1",4301299,4301715,"+","AJBGEP_22310",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21965","contig_1",4301718,4302074,"+","AJBGEP_22315",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21970","contig_1",4302075,4302413,"-","HFCAGB_22470",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21975","contig_1",4302400,4302843,"-","BEJGEH_21585",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21980","contig_1",4302987,4305812,"-","AJBGEP_22330",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21985","contig_1",4306060,4306590,"+","AJBGEP_22335",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21990","contig_1",4307643,4308275,"+","AJBGEP_22340",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_21995","contig_1",4308272,4309660,"+","AJBGEP_22345",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22000","contig_1",4309650,4310957,"+","AJBGEP_22350",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22005","contig_1",4310954,4312231,"+","AJBGEP_22355",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22010","contig_1",4312248,4322099,"+","AJBGEP_22360",2,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22015","contig_1",4322154,4328927,"+","AJBGEP_22360",2,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22020","contig_1",4328967,4331033,"+","AJBGEP_22365",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22025","contig_1",4331312,4331593,"-","AJBGEP_22370",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22030","contig_1",4332156,4333757,"+","AJBGEP_22375",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22035","contig_1",4333745,4334068,"-","AJBGEP_22380",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22040","contig_1",4334155,4334613,"+","AJBGEP_22385",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22050","contig_1",4334906,4335574,"+","AJBGEP_22395",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22055","contig_1",4335921,4337270,"+","AJBGEP_22400",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22060","contig_1",4337420,4339066,"+","AJBGEP_22405",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22065","contig_1",4339161,4340048,"-","AJBGEP_22410",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22070","contig_1",4340152,4340562,"+","AJBGEP_22415",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22075","contig_1",4340555,4341244,"+","AJBGEP_22420",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22080","contig_1",4341283,4342932,"-","AJBGEP_22425",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22085","contig_1",4342929,4343243,"-","AJBGEP_22430",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22090","contig_1",4343482,4345440,"-","AJBGEP_22435",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22095","contig_1",4345872,4347308,"+","AJBGEP_22440",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22100","contig_1",4347420,4347986,"+","AJBGEP_22445",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22105","contig_1",4347983,4348654,"+","AJBGEP_22450",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22110","contig_1",4348651,4349607,"+","AJBGEP_22455",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22115","contig_1",4349600,4351336,"+","AJBGEP_22460",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22120","contig_1",4351835,4352455,"+","AJBGEP_22465",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_22125","contig_1",4352800,4354110,"+","AJBGEP_22470",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_22130","contig_1",4354268,4354957,"-","AJBGEP_22475",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
