persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
AJBGEP_14330	0.0	1.0	True
AJBGEP_14335	0.0	1.0	True
AJBGEP_14345	0.0	1.0	True
AJBGEP_14350	0.0	1.0	True
AJBGEP_14355	0.0	1.0	True
AJBGEP_14360	0.0	1.0	True
AJBGEP_14365	0.0	1.0	True
AJBGEP_14370	0.0	1.0	True
AJBGEP_14375	0.0	1.0	True
AJBGEP_14380	0.0	1.0	True
AJBGEP_14385	0.0	1.0	True
AJBGEP_14390	0.0	1.0	True
AJBGEP_14395	0.0	1.0	True
AJBGEP_14400	0.0	1.0	True
AJBGEP_14410	0.0	1.0	True
AJBGEP_14415	0.0	1.0	True
AJBGEP_14420	0.0	1.0	True
AJBGEP_14425	0.0	1.0	True
AJBGEP_14430	0.0	1.0	True
AJBGEP_14435	0.0	1.0	True
AJBGEP_14450	0.0	1.0	True
AJBGEP_14455	0.0	1.111	True
AJBGEP_14460	0.0	1.0	True
AJBGEP_14665	0.0	1.0	True
AJBGEP_14675	0.0	1.0	True
AJBGEP_14685	0.0	1.0	True
AJBGEP_14695	0.0	1.0	True
AJBGEP_14700	0.0	1.0	True
AJBGEP_14705	0.0	1.0	True
AJBGEP_14710	0.0	1.0	True
AJBGEP_14715	0.0	1.0	True
AJBGEP_14720	0.0	1.0	True
AJBGEP_14725	0.0	1.0	True
AJBGEP_14730	0.0	1.0	True
AJBGEP_14735	0.0	1.0	True
AJBGEP_14740	0.0	1.0	True
AJBGEP_14750	0.0	1.111	True
AJBGEP_14755	0.0	1.0	True
AJBGEP_15830	0.0	1.0	True
AJBGEP_15835	0.0	1.0	True
AJBGEP_15840	0.0	1.0	True
AJBGEP_15850	0.0	1.0	True
AJBGEP_15855	0.0	1.0	True
AJBGEP_15860	0.0	1.0	True
AJBGEP_15865	0.0	1.0	True
AJBGEP_15870	0.0	1.0	True
AJBGEP_15875	0.0	1.0	True
AJBGEP_15880	0.0	1.0	True
AJBGEP_15885	0.0	1.0	True
AJBGEP_15890	0.0	1.0	True
AJBGEP_15895	0.0	1.0	True
AJBGEP_15910	0.0	1.0	True
AJBGEP_15920	0.0	1.0	True
AJBGEP_15925	0.0	1.0	True
AJBGEP_15935	0.0	1.0	True
AJBGEP_15940	0.0	1.0	True
AJBGEP_15955	0.0	1.0	True
AJBGEP_15965	0.0	1.0	True
AJBGEP_15970	0.0	1.0	True
AJBGEP_15975	0.0	1.0	True
AJBGEP_15990	0.0	1.0	True
AJBGEP_16000	0.0	1.0	True
AJBGEP_16015	0.0	1.0	True
AJBGEP_16020	0.0	1.0	True
AJBGEP_16045	0.0	1.0	True
AJBGEP_16055	0.0	1.111	True
AJBGEP_16065	0.0	1.0	True
AJBGEP_16070	0.0	1.0	True
AJBGEP_16075	0.0	1.0	True
AJBGEP_16080	0.0	1.0	True
AJBGEP_16085	0.0	1.0	True
AJBGEP_16090	0.0	1.0	True
AJBGEP_16095	0.0	1.0	True
AJBGEP_16100	0.0	1.0	True
AJBGEP_16105	0.0	1.0	True
AJBGEP_16110	0.0	1.0	True
AJBGEP_16115	0.0	1.0	True
AJBGEP_16120	0.0	1.0	True
AJBGEP_16125	0.0	1.0	True
AJBGEP_16130	0.0	1.0	True
AJBGEP_16135	0.0	1.0	True
AJBGEP_16140	0.0	1.111	True
AJBGEP_16145	0.0	1.0	True
AJBGEP_16150	0.0	1.0	True
AJBGEP_16155	0.0	1.0	True
AJBGEP_16160	0.0	1.0	True
AJBGEP_16165	0.0	1.0	True
AJBGEP_16170	0.0	1.0	True
AJBGEP_16175	0.0	1.0	True
AJBGEP_16195	0.0	1.0	True
AJBGEP_16200	0.0	1.0	True
AJBGEP_16205	0.0	1.0	True
AJBGEP_16210	0.0	1.0	True
AJBGEP_16215	0.0	1.111	True
AJBGEP_16220	0.0	1.0	True
AJBGEP_16225	0.0	1.0	True
AJBGEP_16230	0.0	1.0	True
AJBGEP_16235	0.0	1.0	True
AJBGEP_16240	0.0	1.0	True
AJBGEP_16245	0.0	1.0	True
AJBGEP_16255	0.0	1.0	True
AJBGEP_16260	0.0	1.0	True
AJBGEP_16265	0.0	1.0	True
AJBGEP_16270	0.0	1.0	True
AJBGEP_16275	0.0	1.0	True
AJBGEP_16280	0.0	1.0	True
AJBGEP_16290	0.0	1.0	True
AJBGEP_16295	0.0	1.0	True
AJBGEP_16300	0.0	1.0	True
AJBGEP_16305	0.0	1.0	True
AJBGEP_16310	0.0	1.0	True
AJBGEP_16320	0.0	1.0	True
AJBGEP_16325	0.0	1.0	True
AJBGEP_16330	0.0	1.0	True
AJBGEP_16335	0.0	1.0	True
AJBGEP_16340	0.0	1.0	True
AJBGEP_16345	0.0	1.0	True
AJBGEP_16350	0.0	1.0	True
AJBGEP_16355	0.0	1.0	True
AJBGEP_16360	0.0	1.0	True
AJBGEP_18475	0.0	1.0	True
AJBGEP_18480	0.0	1.0	True
AJBGEP_18485	0.0	1.0	True
AJBGEP_18490	0.0	1.0	True
AJBGEP_18495	0.0	1.0	True
AJBGEP_18500	0.0	1.0	True
AJBGEP_18560	0.0	1.0	True
AJBGEP_18565	0.0	1.0	True
AJBGEP_18570	0.0	1.0	True
AJBGEP_18575	0.0	1.0	True
AJBGEP_18580	0.0	1.0	True
AJBGEP_18595	0.0	1.0	True
AJBGEP_18600	0.0	1.0	True
AJBGEP_18605	0.0	1.0	True
AJBGEP_18610	0.0	1.0	True
AJBGEP_18615	0.0	1.0	True
AJBGEP_18620	0.0	1.0	True
AJBGEP_18625	0.0	1.0	True
AJBGEP_18630	0.0	1.0	True
AJBGEP_18635	0.0	1.0	True
AJBGEP_18640	0.0	1.0	True
AJBGEP_18650	0.0	1.0	True
AJBGEP_18655	0.0	1.0	True
AJBGEP_18660	0.0	1.0	True
AJBGEP_18665	0.0	1.0	True
AJBGEP_18685	0.0	1.0	True
AJBGEP_18690	0.0	1.0	True
AJBGEP_18695	0.0	1.0	True
AJBGEP_18700	0.0	1.0	True
AJBGEP_18705	0.0	1.0	True
AJBGEP_18715	0.0	1.0	True
AJBGEP_18720	0.0	1.0	True
AJBGEP_18725	0.0	1.0	True
AJBGEP_18730	0.0	1.0	True
AJBGEP_18735	0.0	1.0	True
AJBGEP_18750	0.0	1.0	True
AJBGEP_18755	0.0	1.0	True
AJBGEP_18760	0.0	1.0	True
AJBGEP_18765	0.0	1.0	True
AJBGEP_18770	0.0	1.0	True
AJBGEP_18775	0.0	1.0	True
AJBGEP_18780	0.0	1.111	True
AJBGEP_18785	0.0	1.0	True
AJBGEP_18790	0.0	1.0	True
AJBGEP_18795	0.0	1.0	True
AJBGEP_18800	0.0	1.0	True
AJBGEP_18805	0.0	1.0	True
AJBGEP_18810	0.0	1.0	True
AJBGEP_18815	0.0	1.0	True
AJBGEP_18820	0.0	1.0	True
AJBGEP_18825	0.0	1.0	True
AJBGEP_18830	0.0	1.0	True
AJBGEP_18835	0.0	1.0	True
AJBGEP_18840	0.0	1.0	True
AJBGEP_18845	0.0	1.0	True
AJBGEP_18850	0.0	1.0	True
AJBGEP_18855	0.0	1.0	True
AJBGEP_18860	0.0	1.0	True
AJBGEP_18865	0.0	1.0	True
AJBGEP_18870	0.0	1.111	True
AJBGEP_18875	0.0	1.111	True
AJBGEP_18880	0.0	1.0	True
AJBGEP_18885	0.0	1.0	True
AJBGEP_18890	0.0	1.0	True
AJBGEP_18895	0.0	1.0	True
AJBGEP_18900	0.0	1.0	True
AJBGEP_18915	0.0	1.0	True
AJBGEP_18920	0.0	1.0	True
AJBGEP_18925	0.0	1.0	True
AJBGEP_18930	0.0	1.0	True
AJBGEP_18935	0.0	1.0	True
AJBGEP_18940	0.0	1.0	True
AJBGEP_18945	0.0	1.0	True
AJBGEP_18950	0.0	1.0	True
AJBGEP_18955	0.0	1.0	True
AJBGEP_18960	0.0	1.0	True
AJBGEP_18965	0.0	1.0	True
AJBGEP_18970	0.0	1.0	True
AJBGEP_18975	0.0	1.0	True
AJBGEP_18980	0.0	1.0	True
AJBGEP_18990	0.0	1.0	True
AJBGEP_18995	0.0	1.0	True
AJBGEP_19000	0.0	1.0	True
AJBGEP_20040	0.0	1.0	True
AJBGEP_20045	0.0	1.0	True
AJBGEP_20050	0.0	1.0	True
AJBGEP_20055	0.0	1.0	True
AJBGEP_20060	0.0	1.0	True
AJBGEP_20100	1.0	2.111	False
AJBGEP_20105	0.0	1.0	True
AJBGEP_20110	0.0	1.0	True
AJBGEP_20120	0.0	1.0	True
AJBGEP_20125	0.0	1.111	True
AJBGEP_20130	0.0	1.0	True
AJBGEP_20135	0.0	1.0	True
AJBGEP_20165	0.0	1.0	True
AJBGEP_20170	0.0	1.0	True
AJBGEP_20175	0.0	1.0	True
AJBGEP_20180	0.0	1.0	True
AJBGEP_20185	0.0	1.0	True
AJBGEP_20190	0.0	1.0	True
AJBGEP_20195	0.0	1.0	True
AJBGEP_20200	0.0	1.0	True
AJBGEP_20210	0.0	1.0	True
AJBGEP_20215	0.0	1.0	True
AJBGEP_20260	0.0	1.0	True
AJBGEP_20270	0.0	1.0	True
AJBGEP_20275	0.0	1.0	True
AJBGEP_20280	0.0	1.0	True
AJBGEP_20285	0.0	1.0	True
AJBGEP_20290	0.0	1.0	True
AJBGEP_20295	0.0	1.0	True
AJBGEP_20300	0.0	1.0	True
AJBGEP_20305	0.0	1.0	True
AJBGEP_20310	0.0	1.0	True
AJBGEP_20320	0.0	1.111	True
AJBGEP_20330	0.0	1.0	True
AJBGEP_20335	0.0	1.0	True
AJBGEP_20340	0.0	1.0	True
AJBGEP_20350	0.0	1.0	True
AJBGEP_20355	0.0	1.0	True
AJBGEP_20360	0.0	1.0	True
AJBGEP_20365	0.0	1.0	True
AJBGEP_20370	0.0	1.0	True
AJBGEP_20375	0.0	1.0	True
AJBGEP_20380	0.0	1.0	True
AJBGEP_20385	0.0	1.0	True
AJBGEP_20390	0.0	1.0	True
AJBGEP_20395	0.0	1.0	True
AJBGEP_20400	0.0	1.0	True
AJBGEP_20405	0.0	1.0	True
AJBGEP_20410	0.0	1.0	True
AJBGEP_20415	0.0	1.0	True
AJBGEP_20420	0.0	1.0	True
AJBGEP_20425	0.0	1.0	True
AJBGEP_20430	0.0	1.0	True
AJBGEP_20435	0.0	1.0	True
AJBGEP_20440	0.0	1.0	True
AJBGEP_20450	0.0	1.0	True
AJBGEP_20455	0.0	1.0	True
AJBGEP_20460	0.0	1.0	True
AJBGEP_20465	0.0	1.0	True
AJBGEP_20470	0.0	1.111	True
AJBGEP_20475	0.0	1.0	True
AJBGEP_20515	0.0	1.0	True
AJBGEP_20520	0.0	1.0	True
AJBGEP_20525	0.0	1.111	True
AJBGEP_20530	0.0	1.0	True
AJBGEP_20535	0.0	1.0	True
AJBGEP_20540	0.0	1.0	True
AJBGEP_20545	0.0	1.0	True
AJBGEP_20550	0.0	1.0	True
AJBGEP_20560	0.0	1.0	True
AJBGEP_20565	0.0	1.0	True
AJBGEP_20570	0.0	1.0	True
AJBGEP_20575	0.0	1.0	True
AJBGEP_20580	0.0	1.0	True
AJBGEP_20585	0.0	1.0	True
AJBGEP_20590	0.0	1.0	True
AJBGEP_22275	0.0	1.0	True
AJBGEP_22280	0.0	1.0	True
AJBGEP_22285	0.0	1.0	True
AJBGEP_22290	0.0	1.0	True
AJBGEP_22295	0.0	1.0	True
AJBGEP_22305	0.0	1.0	True
AJBGEP_22310	0.0	1.0	True
AJBGEP_22315	0.0	1.0	True
AJBGEP_22330	0.0	1.0	True
AJBGEP_22335	0.0	1.0	True
AJBGEP_22340	0.0	1.0	True
AJBGEP_22345	0.0	1.0	True
AJBGEP_22350	0.0	1.0	True
AJBGEP_22355	0.0	1.111	True
AJBGEP_22360	0.0	1.111	True
AJBGEP_22365	0.0	1.0	True
AJBGEP_22370	0.0	1.0	True
AJBGEP_22375	0.0	1.0	True
AJBGEP_22380	0.0	1.0	True
AJBGEP_22385	0.0	1.0	True
AJBGEP_22395	0.0	1.0	True
AJBGEP_22400	0.0	1.0	True
AJBGEP_22405	0.0	1.0	True
AJBGEP_22410	0.0	1.0	True
AJBGEP_22415	0.0	1.0	True
AJBGEP_22420	0.0	1.0	True
AJBGEP_22425	0.0	1.0	True
AJBGEP_22430	0.0	1.0	True
AJBGEP_22435	0.0	1.0	True
AJBGEP_22440	0.0	1.0	True
AJBGEP_22445	0.0	1.0	True
AJBGEP_22450	0.0	1.0	True
AJBGEP_22455	0.0	1.0	True
AJBGEP_22460	0.0	1.0	True
AJBGEP_22465	0.0	1.0	True
AJBGEP_22470	0.0	1.0	True
AJBGEP_22475	0.0	1.0	True
AJBGEP_22480	0.0	1.0	True
AJBGEP_22485	0.0	1.0	True
AJBGEP_22490	0.0	1.0	True
AJBGEP_22495	0.0	1.0	True
AJBGEP_22500	0.0	1.0	True
AJBGEP_22505	0.0	1.0	True
AJBGEP_22515	0.0	1.0	True
AJBGEP_22520	0.0	1.0	True
AJBGEP_22525	0.0	1.0	True
AJBGEP_22530	0.0	1.0	True
AJBGEP_22535	0.0	1.0	True
AJBGEP_22540	0.0	1.111	True
AJBGEP_22545	0.0	1.0	True
AJBGEP_22550	0.0	1.0	True
AJBGEP_22555	0.0	1.0	True
AJBGEP_22560	0.0	1.0	True
AJBGEP_22570	0.0	1.0	True
AJBGEP_22575	0.0	1.0	True
AJBGEP_22580	0.0	1.0	True
AJBGEP_22585	0.0	1.0	True
AJBGEP_22590	0.0	1.444	True
AJBGEP_22595	0.0	1.0	True
AJBGEP_22600	0.0	1.0	True
AJBGEP_22605	0.0	1.0	True
AJBGEP_22610	0.0	1.0	True
AJBGEP_22615	0.0	1.0	True
AJBGEP_22630	0.0	1.0	True
AJBGEP_22635	0.0	1.0	True
AJBGEP_22640	0.143	1.143	False
AJBGEP_22670	0.0	1.0	True
AJBGEP_22675	0.0	1.0	True
AJBGEP_22680	0.0	1.0	True
AJBGEP_22685	0.0	1.0	True
AJBGEP_22690	0.0	1.0	True
AJBGEP_22695	0.0	1.0	True
AJBGEP_22700	0.0	1.0	True
AJBGEP_22705	0.0	1.0	True
AJBGEP_22710	0.0	1.0	True
AJBGEP_22715	0.0	1.0	True
AJBGEP_22720	0.0	1.0	True
AJBGEP_22725	0.0	1.0	True
AJBGEP_22730	0.0	1.0	True
AJBGEP_22740	0.0	1.0	True
AJBGEP_22745	0.0	1.0	True
AJBGEP_22755	0.0	1.0	True
AJBGEP_22760	0.0	1.0	True
AJBGEP_22765	0.0	1.0	True
AJBGEP_22770	0.0	1.0	True
AJBGEP_22775	0.0	1.0	True
AJBGEP_22780	0.0	1.0	True
AJBGEP_22790	0.0	1.0	True
HFCAGB_00095	0.0	1.0	True
HFCAGB_01790	0.0	1.111	True
HFCAGB_01860	0.0	1.0	True
HFCAGB_01905	0.0	1.0	True
HFCAGB_01920	0.0	1.0	True
HFCAGB_01945	0.0	1.0	True
HFCAGB_02055	0.0	1.0	True
HFCAGB_02085	0.0	1.0	True
HFCAGB_02175	0.111	1.111	False
HFCAGB_02225	0.0	1.0	True
HFCAGB_02245	0.0	1.0	True
HFCAGB_02255	0.0	1.0	True
HFCAGB_04400	0.0	1.111	True
HFCAGB_04460	0.0	1.0	True
HFCAGB_04570	0.0	1.0	True
HFCAGB_04625	0.0	1.0	True
HFCAGB_04670	0.0	1.0	True
HFCAGB_04840	0.0	1.0	True
HFCAGB_06480	0.0	1.0	True
HFCAGB_06575	0.0	1.0	True
HFCAGB_09055	0.0	1.0	True
HFCAGB_09075	0.0	1.0	True
HFCAGB_09080	0.0	1.0	True
HFCAGB_09225	0.0	1.0	True
HFCAGB_09315	0.0	1.0	True
HFCAGB_09425	0.0	1.0	True
HFCAGB_09435	0.0	1.0	True
HFCAGB_09460	0.0	1.0	True
HFCAGB_09505	0.0	1.0	True
HFCAGB_09515	0.0	1.111	True
HFCAGB_09525	0.0	1.0	True
HFCAGB_11850	0.111	1.111	False
HFCAGB_11895	0.0	1.0	True
HFCAGB_11900	0.0	1.0	True
HFCAGB_11930	0.0	1.0	True
HFCAGB_11985	0.0	1.0	True
HFCAGB_12010	0.0	1.0	True
HFCAGB_12170	0.0	1.0	True
HFCAGB_13275	0.0	1.0	True
HFCAGB_13325	0.0	1.0	True
HFCAGB_13355	0.0	1.0	True
HFCAGB_13520	0.0	1.0	True
HFCAGB_13560	0.0	1.0	True
HFCAGB_13675	0.0	1.0	True
HFCAGB_13685	0.0	1.0	True
HFCAGB_15400	0.0	1.111	True
HFCAGB_15405	0.0	1.0	True
HFCAGB_15445	0.0	1.0	True
HFCAGB_15470	0.0	1.0	True
HFCAGB_15475	0.0	1.0	True
HFCAGB_15630	0.0	1.0	True
HFCAGB_15650	0.0	1.0	True
HFCAGB_15820	0.0	1.0	True
HFCAGB_17805	0.0	1.0	True
HFCAGB_17820	0.0	1.0	True
HFCAGB_17850	0.0	1.0	True
HFCAGB_17920	0.0	1.0	True
HFCAGB_17945	1.0	2.778	False
HFCAGB_19315	0.0	1.0	True
HFCAGB_19400	0.0	1.0	True
HFCAGB_19405	0.0	1.0	True
HFCAGB_19560	0.0	1.0	True
HFCAGB_21175	0.0	1.0	True
HFCAGB_21185	0.0	1.0	True
HFCAGB_21235	0.0	1.0	True
HFCAGB_21320	0.0	1.0	True
HFCAGB_21515	0.0	1.0	True
HFCAGB_23385	0.0	1.0	True
HFCAGB_23440	0.0	1.0	True
HFCAGB_23480	0.0	1.0	True
HFCAGB_23500	0.0	1.0	True
HFCAGB_23525	0.0	1.0	True
HFCAGB_23665	0.0	1.0	True
HFCAGB_23670	0.0	1.111	True
HFCAGB_23680	0.0	1.0	True
BEJGEH_01615	0.0	1.111	True
BEJGEH_03120	0.0	1.0	True
BEJGEH_03190	0.0	1.0	True
BEJGEH_07150	0.0	1.0	True
BEJGEH_07520	0.0	1.0	True
BEJGEH_10725	0.0	1.111	True
BEJGEH_13810	0.0	1.0	True
BEJGEH_18680	0.0	1.0	True
BEJGEH_18930	0.0	1.111	True
